"x","y","target"
0.391793575137854,-0.5464809355326,0
-0.836293026339263,-0.174264434725046,1
0.0293966620229185,-0.0270443498156965,0
-0.828356835059822,-0.715665953233838,1
-0.184853324200958,0.502411334775388,0
0.554332105442882,0.2892677616328,1
0.0423047686927021,-0.337198370136321,0
-0.315566406119615,0.751580333802849,0
0.337349681649357,-0.289024625904858,0
0.184160900302231,0.828818205278367,1
-0.591129040811211,0.645994248334318,0
0.695548224262893,0.282404703088105,1
-0.133260637056082,0.560447095427662,0
-0.344406486488879,-0.0578331528231502,1
-0.383237108122557,-0.907613804098219,1
0.432725161779672,-0.900923743844032,0
-0.999310038052499,0.235253263730556,0
-0.512902005109936,0.875499801710248,0
-0.493558644317091,0.0893669375218451,0
0.812633983790874,0.696387786883861,1
0.378425361588597,-0.473724096547812,0
-0.72052989853546,-0.498078945558518,1
-0.158274410758168,-0.0654961531981826,1
0.19586422201246,0.480223535560071,1
0.63243008358404,-0.994660350028425,0
-0.860446284525096,0.776718998793513,0
0.493416012730449,-0.1273487447761,0
0.340034447610378,-0.253457674290985,0
-0.724828306119889,0.00282853795215487,0
0.327395500149578,-0.763871217146516,0
0.532359997741878,0.916256262920797,1
-0.639947523828596,0.471779321786016,0
0.833277740050107,-0.339912110473961,0
0.180857323575765,0.462611595634371,1
-0.85351185221225,0.616575588472188,0
0.464135290123522,-0.170667217113078,0
0.543241118080914,-0.0784533517435193,0
0.0265125161968172,0.814233109354973,1
0.425943532958627,-0.108249432872981,0
0.583181958179921,0.107020526658744,1
0.879143052734435,-0.873811330646276,0
-0.84886425267905,-0.606905132997781,1
0.921832840424031,0.0352391223423183,1
-0.440189434681088,0.706162760034204,0
0.706447342876345,0.407767326571047,1
0.368107345420867,0.947416799608618,1
-0.0780959133990109,0.0800047451630235,0
-0.100919606629759,-0.546163585968316,1
-0.293476091232151,-0.867999512702227,1
-0.311094383709133,-0.70446295151487,1
0.181819797959179,-0.413321339525282,0
-0.477110826876014,-0.915236006025225,1
-0.760656908154488,0.735772096086293,0
0.811622569803149,0.187579812481999,1
0.907897706143558,0.801429345738143,1
-0.7838269257918,0.53254255047068,0
-0.322703251149505,0.0531801008619368,0
0.138135051820427,-0.157441087067127,0
0.613067782018334,0.297457145992666,1
0.302916308864951,-0.856554185971618,0
0.0973538681864738,-0.690689821727574,0
-0.382844831328839,0.291537362616509,0
0.682675686664879,-0.489750820212066,0
-0.445622134488076,-0.782372234389186,1
-0.684707079548389,-0.343176983762532,1
-0.203334430232644,0.540160431992263,0
0.755227316170931,0.0476150019094348,1
-0.384856543969363,-0.397214103024453,1
-0.294434333685786,0.797309305518866,0
-0.590832289773971,0.891248552594334,0
0.371033858973533,-0.985237585846335,0
-0.578982115723193,0.947921125218272,0
-0.110439965035766,-0.780157746281475,1
0.310946729965508,-0.989223293028772,0
-0.720016994979233,0.766445236746222,0
-0.524456661660224,0.10465773800388,0
-0.319719739723951,-0.446557419840246,1
0.949938643258065,-0.975064299069345,0
-0.79434761358425,0.480782893951982,0
-0.0436463132500648,0.832401960622519,0
0.798417767044157,0.260442618280649,1
-0.636782079469413,-0.669227811507881,1
0.936093951109797,0.0672784121707082,1
0.0629778993315995,-0.633260309230536,0
0.681736662983894,0.119082409888506,1
0.287213813047856,0.187698828987777,1
-0.973528680857271,-0.686417451128364,1
0.749973488971591,0.656218271702528,1
0.30663579935208,0.347575310617685,1
-0.733873895835131,-0.996793021447957,1
0.949524989817291,-0.142836864572018,0
0.464077519718558,-0.791680773254484,0
0.699223366100341,0.843384026084095,1
0.792118587065488,0.734046545810997,1
-0.173176493030041,-0.535170268733054,1
-0.695993755478412,0.22948786849156,0
0.0485753454267979,0.185557064600289,1
0.113442413508892,0.77595756854862,1
0.668472809717059,0.155107453931123,1
-0.714161488693208,0.798038098029792,0
0.137694900389761,0.150051140692085,1
0.239579256623983,-0.621796247549355,0
0.0580286695621908,0.035727477632463,1
-0.600043440703303,-0.298515423201025,1
-0.689852353185415,-0.98806883348152,1
0.890432580374181,-0.821461495477706,0
0.286336917895824,0.459778665099293,1
0.964497232344002,0.800197116564959,1
0.586349273566157,0.283500461839139,1
0.162514525465667,-0.774671509861946,0
0.389999958220869,0.549798832740635,1
-0.00292490236461163,-0.74733082158491,1
-0.163565428927541,0.862496701534837,0
0.123393211513758,-0.574978854972869,0
-0.313121567480266,-0.945466875564307,1
-0.441039629280567,-0.357312560081482,1
0.162900630850345,-0.678918712306768,0
0.650114397518337,-0.452344938181341,0
-0.0305524845607579,-0.799765912815928,1
-0.171075250487775,-0.529850048478693,1
0.757856072392315,-0.0528510790318251,0
0.782367979642004,0.811932381708175,1
0.105028632562608,-0.926782150287181,0
0.736035987734795,0.136563743464649,1
0.652538483496755,-0.546923916321248,0
-0.624216389842331,0.721250411123037,0
-0.408227890729904,0.629050513263792,0
-0.848518566694111,-0.637765907682478,1
0.0394622278399765,-0.66029070597142,0
0.729980827309191,0.566577057354152,1
-0.835162268020213,0.737896793987602,0
-0.643478405661881,-0.532804079819471,1
0.926550899166614,-0.261134140193462,0
-0.324656858108938,-0.823863414116204,1
-0.851891163736582,-0.991149328649044,1
0.413621416781098,-0.402616495266557,0
-0.862075528129935,0.0559776588343084,0
0.0928364261053503,0.627475576009601,1
-0.443040676414967,-0.162771624047309,1
0.250396410468966,-0.922664429061115,0
0.0868649845942855,-0.613165999762714,0
0.617753215599805,-0.55658941436559,0
