"x","y","target"
-0.0169806061312556,0.571489413734525,0
-0.101561041548848,0.214203458279371,0
0.482491589151323,-0.608234577346593,0
-0.399962593335658,0.26222468027845,0
0.416587616316974,-0.380354053340852,0
0.620042603462934,0.0771446968428791,1
-0.495381047483534,0.962207821197808,0
-0.739602630026639,0.657158079557121,0
0.68713349616155,0.569766252767295,1
0.775811923202127,0.848950349725783,1
0.411324494984001,0.607133308891207,1
-0.873379384633154,0.887302517425269,0
0.384623806923628,0.0745497304014862,1
-0.521653567906469,-0.901486432179809,1
-0.62971716793254,-0.836900570429862,1
0.214152942877263,0.579454102087766,1
-0.571376642212272,0.231395338661969,0
0.236237422097474,0.385211575776339,1
0.26005429495126,0.43931680964306,1
-0.26246918970719,0.0451985863037407,0
-0.382870162371546,-0.801264614332467,1
-0.291906666010618,-0.532964054029435,1
-0.270141161978245,-0.596196759492159,1
0.237517006229609,0.624700793065131,1
-0.10590682644397,0.391230009961873,0
0.914078180678189,0.252830198500305,1
0.589349064510316,0.509789088740945,1
0.721210279967636,-0.719000419601798,0
-0.188199101015925,0.6263557956554,0
-0.845612274017185,-0.703689805231988,1
-0.699918013531715,0.75608488265425,0
-0.497535293921828,0.801424300763756,0
0.446207324508578,-0.451014916412532,0
-0.365184699185193,-0.473301225341856,1
-0.206964745186269,-0.305844899266958,1
-0.116994413081557,0.299585634842515,0
-0.9386473945342,0.529140873346478,0
0.717842744197696,0.861023499630392,1
-0.867725992575288,-0.735065674874932,1
0.239318724256009,0.206124394200742,1
0.844813578762114,-0.0734899449162185,0
-0.310619646683335,0.956515574362129,0
0.784714285284281,-0.445493436884135,0
0.153216239996254,-0.422760847490281,0
0.68072275724262,0.163211821112782,1
0.836379167623818,-0.390796989668161,0
0.886777351610363,0.685167346149683,1
-0.596823535859585,-0.757331037893891,1
0.0344674782827497,0.0754779172129929,1
0.090255047660321,0.706934158224612,1
-0.664300364907831,-0.732714296318591,1
0.631357123609632,-0.822412774898112,0
-0.0516326162032783,0.845690811052918,0
0.165924154687673,-0.160520770121366,0
0.993469982407987,-0.266956461593509,0
0.880351522471756,0.349876966327429,1
-0.744884338229895,-0.312587202526629,1
0.696920820977539,-0.694203500635922,0
0.570337921380997,-0.0517969229258597,0
-0.21899753017351,0.868749864399433,0
-0.564358389470726,-0.617542797699571,1
-0.908318945672363,0.0383535698056221,0
0.88861454743892,0.576348512433469,1
0.852747638709843,-0.767859701998532,0
0.429466072935611,-0.515512067824602,0
0.771658323705196,-0.707121927291155,0
0.332117765210569,0.964631048962474,1
-0.920410994440317,0.790885305032134,0
0.650564052630216,-0.666319729294628,0
-0.187623067293316,0.840758161619306,0
0.68202097248286,0.141054291278124,1
0.740787651389837,0.019548355601728,1
0.854226092807949,-0.223454861436039,0
-0.753329318016768,-0.151042408775538,1
0.632922640070319,0.325529012829065,1
-0.812529336195439,-0.333636953961104,1
0.92522198939696,0.36221001856029,1
-0.770425649359822,-0.927735581994057,1
-0.238115756306797,-0.651119869668037,1
0.179927058517933,0.480845921207219,1
-0.646929980255663,0.0775391925126314,0
0.374750879593194,0.980514885857701,1
-0.184808942954987,0.709662485867739,0
0.263041339814663,-0.999566571321338,0
0.204926343169063,-0.959983400069177,0
-0.478712722659111,-0.165496681816876,1
-0.331913130823523,-0.509880824480206,1
0.779988712631166,0.42159482371062,1
0.54025240521878,0.717226006090641,1
0.56838357122615,-0.10907591925934,0
0.338920911774039,-0.995082824490964,0
